round_number,block_number,sequence_number,block_type,winning_probability,aaron_mood,probability_aaron_show,reward_value,reaction_time,choice,status_of_play,outcome,accumulated_outcomes,age,gender,major,MCQ_Q1,MCQ_Q2,MCQ_Q3,MCQ_Q4,MCQ_Q5,MCQ_Q6,chance_guess,pre_game_strategy,wager,post_game_quiz_q1,post_game_quiz_q2,post_game_quiz_q3,post_game_quiz_q3_other,post_game_quiz_correct,odds_guess_one_reply,odds_guess_one_did_win,odds_guess_two_reply,odds_guess_two_did_win,odds_guess_three_reply,odds_guess_three_did_win,id,treatment,craver
2,12,2,S,0.8,0,0.5,1,571,1,1,0.3,48.4,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,12,2,S,0.8,0,0.5,1,404,1,1,-0.7,47.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,12,2,S,0.8,0,0.5,1,412,1,0,0,47.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,12,2,S,0.8,0,0.5,1,389,1,0,0,47.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,13,2,S,0.8,0,0.5,2,539,1,1,1.3,49,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,13,2,S,0.8,0,0.5,2,540,1,0,0,49,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,13,2,S,0.8,0,0.5,2,389,1,0,0,49,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,13,2,S,0.8,0,0.5,2,332,1,1,1.3,50.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,13,2,S,0.8,0,0.5,2,348,1,0,0,50.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,14,2,S,0.8,1,1,1,411,1,1,0.3,50.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,14,2,S,0.8,1,1,1,309,1,1,-0.7,49.9,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,14,2,S,0.8,1,1,1,403,1,1,0.3,50.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,14,2,S,0.8,1,1,1,417,1,1,0.3,50.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,14,2,S,0.8,1,1,1,427,1,1,-0.7,49.8,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,15,2,S,0.8,1,1,2,605,1,1,1.3,51.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,15,2,S,0.8,1,1,2,569,1,1,1.3,52.4,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,15,2,S,0.8,1,1,2,834,1,1,1.3,53.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,15,2,S,0.8,1,1,2,452,1,1,1.3,55,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,15,2,S,0.8,1,1,2,764,1,1,-0.7,54.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,16,2,S,0.8,0,0.5,1,466,1,0,0,54.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,16,2,S,0.8,0,0.5,1,396,1,0,0,54.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,16,2,S,0.8,0,0.5,1,325,1,0,0,54.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,16,2,S,0.8,0,0.5,1,132,1,0,0,54.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,16,2,S,0.8,0,0.5,1,349,1,0,0,54.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,17,2,S,0.8,0,0.5,2,435,1,0,0,54.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,17,2,S,0.8,0,0.5,2,380,1,1,1.3,55.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,17,2,S,0.8,0,0.5,2,364,1,1,1.3,56.9,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,17,2,S,0.8,0,0.5,2,429,1,0,0,56.9,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,17,2,S,0.8,0,0.5,2,387,1,0,0,56.9,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,18,2,S,0.8,1,1,1,460,1,1,0.3,57.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,18,2,S,0.8,1,1,1,468,1,1,0.3,57.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,18,2,S,0.8,1,1,1,492,1,1,0.3,57.8,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,18,2,S,0.8,1,1,1,428,1,1,0.3,58.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,18,2,S,0.8,1,1,1,507,1,1,-0.7,57.4,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,19,2,S,0.8,1,1,2,549,1,1,-0.7,56.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,19,2,S,0.8,1,1,2,508,1,1,-0.7,56,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,19,2,S,0.8,1,1,2,406,1,1,1.3,57.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,19,2,S,0.8,1,1,2,489,1,1,1.3,58.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,19,2,S,0.8,1,1,2,430,1,1,1.3,59.9,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,20,2,S,0.8,0,0.5,1,501,1,1,0.3,60.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,20,2,S,0.8,0,0.5,1,283,1,1,-0.7,59.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,20,2,S,0.8,0,0.5,1,413,1,0,0,59.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,20,2,S,0.8,0,0.5,1,428,1,1,0.3,59.8,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,20,2,S,0.8,0,0.5,1,541,1,0,0,59.8,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,21,2,S,0.8,0,0.5,2,509,1,0,0,59.8,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,21,2,S,0.8,0,0.5,2,468,1,1,1.3,61.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,21,2,S,0.8,0,0.5,2,372,1,0,0,61.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,21,2,S,0.8,0,0.5,2,413,1,0,0,61.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,21,2,S,0.8,0,0.5,2,389,1,1,-0.7,60.4,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,1,3,S,0.8,1,1,2,1149,1,1,1.3,61.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,1,3,S,0.8,1,1,2,513,1,1,1.3,63,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,1,3,S,0.8,1,1,2,389,1,1,-0.7,62.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,1,3,S,0.8,1,1,2,622,1,1,1.3,63.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,1,3,S,0.8,1,1,2,435,1,1,1.3,64.9,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,2,3,C,0.2,1,1,2,387,1,1,-0.7,64.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,2,3,C,0.2,1,1,2,515,0,0,0,64.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,2,3,C,0.2,1,1,2,398,0,0,0,64.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,2,3,C,0.2,1,1,2,332,0,0,0,64.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,2,3,C,0.2,1,1,2,412,0,0,0,64.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,3,3,C,0.2,0,0.5,1,436,1,1,-0.7,63.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,3,3,C,0.2,0,0.5,1,1130,0,0,0,63.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,3,3,C,0.2,0,0.5,1,244,0,0,0,63.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,3,3,C,0.2,0,0.5,1,109,0,0,0,63.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,3,3,C,0.2,0,0.5,1,92,0,0,0,63.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,4,3,S,0.8,1,1,2,419,1,1,1.3,64.8,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,4,3,S,0.8,1,1,2,596,1,1,-0.7,64.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,4,3,S,0.8,1,1,2,308,1,1,1.3,65.4,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,4,3,S,0.8,1,1,2,360,1,1,1.3,66.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,4,3,S,0.8,1,1,2,165,1,1,1.3,68,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,5,3,C,0.2,0,0.5,2,691,1,0,0,68,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,5,3,C,0.2,0,0.5,2,364,1,0,0,68,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,5,3,C,0.2,0,0.5,2,284,1,1,1.3,69.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,5,3,C,0.2,0,0.5,2,716,0,0,0,69.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,5,3,C,0.2,0,0.5,2,393,0,0,0,69.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,6,3,C,0.2,1,1,1,1196,1,1,-0.7,68.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,6,3,C,0.2,1,1,1,709,0,0,0,68.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,6,3,C,0.2,1,1,1,373,0,0,0,68.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,6,3,C,0.2,1,1,1,356,0,0,0,68.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,6,3,C,0.2,1,1,1,453,0,0,0,68.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,7,3,S,0.8,1,1,1,460,1,1,0.3,68.9,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,7,3,S,0.8,1,1,1,403,1,1,-0.7,68.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,7,3,S,0.8,1,1,1,250,1,1,0.3,68.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,7,3,S,0.8,1,1,1,396,1,1,0.3,68.8,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,7,3,S,0.8,1,1,1,475,1,1,0.3,69.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,8,3,S,0.8,0,0.5,1,588,1,1,0.3,69.4,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,8,3,S,0.8,0,0.5,1,589,1,1,0.3,69.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,8,3,S,0.8,0,0.5,1,557,1,0,0,69.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,8,3,S,0.8,0,0.5,1,229,1,1,0.3,70,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,8,3,S,0.8,0,0.5,1,388,1,0,0,70,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,9,3,S,0.8,0,0.5,2,502,1,1,-0.7,69.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,9,3,S,0.8,0,0.5,2,315,1,1,1.3,70.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,9,3,S,0.8,0,0.5,2,284,1,1,1.3,71.9,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,9,3,S,0.8,0,0.5,2,406,1,1,1.3,73.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,9,3,S,0.8,0,0.5,2,588,1,0,0,73.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,10,3,S,0.8,1,1,1,614,1,1,0.3,73.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,10,3,S,0.8,1,1,1,229,1,1,0.3,73.8,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,10,3,S,0.8,1,1,1,412,1,1,0.3,74.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,10,3,S,0.8,1,1,1,428,1,1,-0.7,73.4,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,10,3,S,0.8,1,1,1,172,1,1,0.3,73.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,11,3,S,0.8,1,1,2,373,1,1,1.3,75,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,11,3,S,0.8,1,1,2,729,1,1,1.3,76.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,11,3,S,0.8,1,1,2,451,1,1,1.3,77.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,11,3,S,0.8,1,1,2,402,1,1,1.3,78.9,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,11,3,S,0.8,1,1,2,1121,1,1,1.3,80.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,12,3,S,0.8,0,0.5,1,413,1,0,0,80.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,12,3,S,0.8,0,0.5,1,381,1,1,0.3,80.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,12,3,S,0.8,0,0.5,1,118,1,0,0,80.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,12,3,S,0.8,0,0.5,1,333,1,0,0,80.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,12,3,S,0.8,0,0.5,1,541,1,1,0.3,80.8,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,13,3,S,0.8,0,0.5,2,421,1,1,-0.7,80.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,13,3,S,0.8,0,0.5,2,436,1,0,0,80.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,13,3,S,0.8,0,0.5,2,475,1,0,0,80.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,13,3,S,0.8,0,0.5,2,427,1,0,0,80.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,13,3,S,0.8,0,0.5,2,486,1,0,0,80.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,14,3,S,0.8,1,1,1,628,1,1,0.3,80.4,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,14,3,S,0.8,1,1,1,356,1,1,0.3,80.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,14,3,S,0.8,1,1,1,453,1,1,-0.7,80,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,14,3,S,0.8,1,1,1,445,1,1,0.3,80.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,14,3,S,0.8,1,1,1,534,1,1,0.3,80.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,15,3,S,0.8,1,1,2,531,1,1,1.3,81.9,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,15,3,S,0.8,1,1,2,413,1,1,1.3,83.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,15,3,S,0.8,1,1,2,286,1,1,1.3,84.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,15,3,S,0.8,1,1,2,730,1,1,1.3,85.8,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,15,3,S,0.8,1,1,2,478,1,1,1.3,87.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,16,3,S,0.8,0,0.5,1,451,1,0,0,87.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,16,3,S,0.8,0,0.5,1,468,1,0,0,87.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,16,3,S,0.8,0,0.5,1,381,1,1,0.3,87.4,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,16,3,S,0.8,0,0.5,1,549,1,0,0,87.4,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,16,3,S,0.8,0,0.5,1,406,1,1,0.3,87.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,17,3,S,0.8,0,0.5,2,460,1,0,0,87.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,17,3,S,0.8,0,0.5,2,429,1,0,0,87.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,17,3,S,0.8,0,0.5,2,421,1,0,0,87.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,17,3,S,0.8,0,0.5,2,309,1,0,0,87.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,17,3,S,0.8,0,0.5,2,333,1,0,0,87.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,18,3,S,0.8,1,1,1,492,1,1,0.3,88,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,18,3,S,0.8,1,1,1,445,1,1,0.3,88.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,18,3,S,0.8,1,1,1,388,1,1,0.3,88.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,18,3,S,0.8,1,1,1,652,1,1,0.3,88.9,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,18,3,S,0.8,1,1,1,723,1,1,0.3,89.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,19,3,S,0.8,1,1,2,461,1,1,1.3,90.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,19,3,S,0.8,1,1,2,389,1,1,1.3,91.8,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,19,3,S,0.8,1,1,2,381,1,1,1.3,93.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,19,3,S,0.8,1,1,2,581,1,1,1.3,94.4,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,19,3,S,0.8,1,1,2,570,1,1,1.3,95.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,20,3,S,0.8,0,0.5,1,1143,1,1,-0.7,95,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,20,3,S,0.8,0,0.5,1,484,1,1,-0.7,94.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,20,3,S,0.8,0,0.5,1,461,1,1,0.3,94.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,20,3,S,0.8,0,0.5,1,636,1,0,0,94.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,20,3,S,0.8,0,0.5,1,428,1,1,0.3,94.9,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,21,3,S,0.8,0,0.5,2,371,1,1,1.3,96.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,21,3,S,0.8,0,0.5,2,450,1,0,0,96.2,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,21,3,S,0.8,0,0.5,2,421,1,1,1.3,97.5,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,21,3,S,0.8,0,0.5,2,349,1,1,-0.7,96.8,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,21,3,S,0.8,0,0.5,2,411,1,0,0,96.8,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,1,4,S,0.8,1,1,2,1918,1,1,1.3,98.1,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,1,4,S,0.8,1,1,2,813,1,1,1.3,99.4,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,1,4,S,0.8,1,1,2,437,1,1,1.3,100.7,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,1,4,S,0.8,1,1,2,485,1,1,1.3,102,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,1,4,S,0.8,1,1,2,805,1,1,1.3,103.3,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
1,2,4,C,0.2,1,1,1,461,1,1,-0.7,102.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
2,2,4,C,0.2,1,1,1,718,0,0,0,102.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
3,2,4,C,0.2,1,1,1,470,0,0,0,102.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
4,2,4,C,0.2,1,1,1,333,0,0,0,102.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
5,2,4,C,0.2,1,1,1,125,0,0,0,102.6,18,1,2,1,1,1,1,1,1,1,1,0,2,1,12,,1,2,0,4,1,2,0,1,control,1
